,id,text,label,topics
696,125546017205665792,this reader button for safari is perfect for fic @apple #ios5 #stevejobsday,neutral,apple
697,125545914864640000,"MacBook Pros constrained, new models appear in Apples inventory system @apple @macbookpro... http://t.co/blGr9Ue5",neutral,apple
698,125544363945230336,A Great iPhone 4S Review @engadget @iphone @apple http://t.co/gX07Qywe,neutral,apple
699,125541112491425792,@apple Give Siri back!,neutral,apple
700,125528344480587776,Bouquet for Jobs @Apple Store Nagoya http://t.co/pmEcxPug,neutral,apple
701,125527718203887616,"New #iOS5 notification center is a big improvement, but @apple missed an easy trick by not making it fully available on lock screen.",neutral,apple
702,125512197135806464,@apple http://t.co/LKm2JzIN,neutral,apple
703,125496516000485376,SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator - Posts on Twitter,neutral,apple
704,125493419522002944,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/gIHYpzWO #PampersHelloApps",neutral,apple
705,125489264157917184,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/fnbKNwmj #PampersHelloApps Ends10/21",neutral,apple
706,125486845768368128,"@Mommy_gaga  #Win an @Apple iPod Touch @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/qEATNMpI #PampersHelloApps",neutral,apple
707,125460019859820544,I have to change my homepage from @apple.  Steve Jobs looks like an owl,neutral,apple
708,125457535951060993,@msantram I want @apple to integrate Siri with @Quora.,neutral,apple
709,125432626482917376,"As tribute to Steve @apple, i'd consider renaming #Siri to Steve - he'll get your #Jobs done!  Forever remembered for his legacy.",neutral,apple
710,125432518324400128,can't wait for @Spotify and @Apple to integrate with Siri.,neutral,apple
711,125425087800291328,@rjpittman Why you won't use your @apple account.,neutral,apple
712,125424738662223872,I hope @apple will release an app for Siri for us non-apple 4s users. #apple #iphone #siri,neutral,apple
713,125419216227667968,"strange, i cannot put my newsstand app into any group. @apple wants to be our new paperboy #iOS #iphone",neutral,apple
714,125416866243018753,Lemme just say iOS5 is mad cool BUT it needs A LOT of bug fixes @Apple,neutral,apple
715,125410153196560384,Dear @Apple iMessage client for desktop please :),neutral,apple
716,125409201907437569,"#Siri is kinda slow, tho impressed it got my accent and commands first time out. @apple",neutral,apple
717,125406528487424003,Why doesn't the Genius have songs for Watch the Throne yet? HUH? @APPLE ?????,neutral,apple
718,125406003863883776,"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/eYLm3pav #PampersHelloApps""",neutral,apple
719,125405939015757824,SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator ---- Posts on Twitter,neutral,apple
720,125402652610797569,@Blackberry -vs- @Apple iPhone?,neutral,apple
721,125398913313284096,At @Apple HQ,neutral,apple
722,125398813543374848,Our trip to SF and Silicon Valley is about to end. Visit @Apple HQ is one of the final stops. http://t.co/ikoOqdoc,neutral,apple
723,125394805449699329,"#iPhone4S in #Space http://t.co/glOaXhLe via @youtube

#nasa @apple",neutral,apple
724,125373658389692416,"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/DLLabuAK #PampersHelloApps""",neutral,apple
725,125373427661029376,Do wish @hudl would come up with a native @apple Mac version of their video editor especially with HD video.  But love everything @hudl,neutral,apple
726,125369026351349760,@apple should make Siri avalible for all devices not exclusive to the iPhone 4S,neutral,apple
727,125368381728763904,Still a line @apple store Hillsdale mall #94402 http://t.co/wzVxNz8E,neutral,apple
728,125366519680086016,@Apple Why do you have a volume control in the fast app switcher!? Buttons. Volume buttons. You have them. Give me a brightness slider! #wtf,neutral,apple
729,125364154629492737,Proof that my dad loves my sis more. RT @AnnaCorinne16 woke up to my dad at my door w my new iphone. he surprised me & went to @apple!,neutral,apple
730,125359697770450944,At the Genius Bar... Waiting @apple store,neutral,apple
731,125359622193295360,"no kidding @thejabberwockey: Also @EricGreenspan, don't forget @Apple stop closing the app store after each bloody purchase...",neutral,apple
732,125357901580746752,"So, what is behind that giant silver door at the @apple store? #MacLife",neutral,apple
733,125351067620880385,@robcollingridge @Apple @Google and with a URL that works http://t.co/vGSf529q,neutral,apple
734,125350537821569024,"@robcollingridge @Apple @Google Been looking at Samsung ChatON tonight, very promising. Integrated with key apps http://t.co/DZsGPhqt",neutral,apple
735,125347828754169856,"@thejcurt unlocking it at @apple store. RIP, Mr. Jobs.",neutral,apple
736,125345723020607488,"Siri is cool but more importantly handy and FUNNY. @Apple please configure it for Canada. What's with the racism, EH?",neutral,apple
737,125344722196766720,"RT @Apple Yea, our stores are open 7 days a week RT @Wasalu_Flora Me too? RT @DJ_BMONEY iPad ..+ iPhone 4s..= My Christmas gifts to my self.",neutral,apple
738,125344351218974720,#IOS5  needed to include a landscape mode for reminders @Apple,neutral,apple
739,125336798690942977,http://t.co/CvEKdOIQ line at @Apple northpark #dallas mall. #4GSiPhone,neutral,apple
740,125335012961828866,@davidcohen Sounds like 2nd day strategy isn't working. We got ours yesterday - in and out in no time. @Apple staff awesome/efficient!,neutral,apple
741,125327281181835264,In honor of Steve Jobs. @apple #RIPSteve http://t.co/NyjhkNoU,neutral,apple
742,125325397712846848,RT @ajrogers Purdie Rogers tribute to #SteveJobs and @apple. We spray painted the Macintosh Plus w.. http://t.co/AlDicTd1,neutral,apple
743,125324916009615360,RT @ajrogers Purdie Rogers tribute to #SteveJobs and @apple. We spray painted the Macintosh Plus w.. http://t.co/oMXjhZh0,neutral,apple
744,125321084525490176,@apple so why is the ios support for 2nd gen ipods discontinued? It is only 3 years old? Give us an ios update please!,neutral,apple
745,125318029390249984,"Just had a look on eBay for iPhone 4s and some have 13,16,24 bids at well over £500 some £530 (16gb white) , they are £499 delivered @apple",neutral,apple
746,125317541504626688,#SaturdayCute: Shit That #Siri Says. @Apple designers knew what people were going to ask the new digital assistant... http://t.co/Ecji1iIo,neutral,apple
747,125317300860620801,"@thatstevegray done that buddy, just  surprised that there's no option from @apple & if you turn it back on it brings back the pics u delete",neutral,apple
748,125315460030922752,SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator --- Posts on Twitter,neutral,apple
749,125315263183851521,So @apple changed the look of their on/off toggle. I wonder how long it will take for all the hip web apps to follow...,neutral,apple
750,125315080081518592,I want everybody on earth to iMessage me.  Is there anyway the world can iMessage me without giving them my phone number??? @Apple,neutral,apple
751,125309663913840640,Whoa! Line at @apple store in Glendale for iPhone 4S  http://t.co/yZlpogXB,neutral,apple
752,125300705836793856,"Salesperson at #soho @Apple store ""it doesn't matter how many people are lined up out front. They're not gonna get one"" #iphone4s",neutral,apple
753,125300603059576833,@apple and I'm looking at the outside & all you see is sticky notes about steve jobs,neutral,apple
754,125283873331494913,@samsung and @apple never rest as they battle in court yet again over tablets.(not the pills),neutral,apple
755,125281502866059264,Iphone update is great but seriously @apple let me delete stuff I dont want like gamecenter. Steve wont mind...,neutral,apple
756,125278676949544960,@rjakesuk mine is past the warranty and I don't have AppleCare. #ios5 @apple,neutral,apple
757,125275795252977664,What do we have to do to get Flash on #iPad? @Apple please please please change your mind. Thank you in advance! @kusi_sk  @PeterNemcok,neutral,apple
758,125275280678993920,@ireton Perhaps it's time for @Apple to come out with an app called iSuck that lets you know which apps are killing your battery life,neutral,apple
759,125267017942052866,"RT @TheMacMob: Sprint, Verizon & AT&T @Apple Stores http://t.co/ZOzR0UUz",neutral,apple
760,125266503657472000,@xwordy iCloud was new; I didn't need weather or stocks but they were there pre #ios5 so I'm not hopeful that this will help @apple,neutral,apple
761,125261029834899456,"Thinking more, I want Android to do an iMessage service & for @Google & @Apple to interconnect. They would if the cared about their users.",neutral,apple
762,125260105154437121,@apple in Austin:  domain location - umbrellas are nice but being staffed properly would be better.,neutral,apple
763,125257803790159873,bored - need a new intriguing #app for my #iPad.  Any suggestions?  @apple #yyc @Gadget_Guy,neutral,apple
764,125250721280040961,"And @Apple I still have an old MBP from 2006 which I use - which can't run #Lion, I still like to sync it!",neutral,apple
765,125250617911418881,"@moLifer26 @apple When we find people standing in the middle of blood-soaked rooms saying, ""Siri told me to?"" #noreallyihearvoices",neutral,apple
766,125246898830458880,@notleifgarrett @apple you'll be able to afford that mansion one day.,neutral,apple
767,125245892814045184,"@fabi_m not that I know of. I think it is only on iOS, should get @apple to make a desktop app :)",neutral,apple
768,125244798671142912,"@notleifgarrett @apple wished their on hold music played ""Pictures of You"".",neutral,apple
769,125231250247135233,@RealEstateGuyWI All about yesterday's @Apple upgrade. Helpful but maddening,neutral,apple
770,125222749034659840,"after being on hold with @apple for the last 30 mins, i really like their music selection of on-hold music. White Stripes, Ray Lamontagne...",neutral,apple
771,125218106778992640,"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/g8Uof7uz #PampersHelloApps""",neutral,apple
772,125211793655218178,"@vlingo is a POOR substitute for Siri!! Yo @APPLE, gimmie Siri!!!!",neutral,apple
773,125196751387889665,@Apple Scrapple. (:,neutral,apple
774,125193298624258049,@tvnewschick @apple Oh no! Why not?! I want it to be love-love-love! It's a lot of dough to spend otherwise...,neutral,apple
775,125184976579862530,One of the great #entrepreneurs has died. #Steve #Jobs has passed away. Our hearts go out to his family and everyone at @Apple,neutral,apple
776,125085987431923713,@fashionNOGuilt haha! tomorrow should be less hectic too! 'cause everyone and their moms was at the @apple store today! ;],neutral,apple
777,126405660308021248,"Casi 30 años usando PC, de ellos casi 4 Mac y tengo q decir que el Macbook Air 11"" de @apple es de largo lo mejor. No imagino como mejorarlo",irrelevant,apple
778,126403953058529280,Ud alguna vez ha llamado al servicio de @apple support? Se nota!! Con razon le gusta apple : @,irrelevant,apple
779,126402391259103232,@waze_it @macneo Bellissimo video. Sono sempre più convinto di prendere un @Apple iPhone e gettare via il @Nokia N97 che mi ritrovo.,irrelevant,apple
780,126399172495679488,"ipad: ""mi aparato favorito de la vida"" frase celebre de Azay Carrasco @apple #ipad",irrelevant,apple
781,126391727408947200,Dancing bear @apple store Lincoln center http://t.co/XBmjUpMq,irrelevant,apple
782,126387209824776192,#BlackBerry #RIM esta tratando de abarcar el mercado imitando a android y en ciertas cosas a @Apple pero sinceramente no creo que llegue :),irrelevant,apple
783,126381904621600768,sail phoenix next stop----&gt; after quimera rock @apple house,irrelevant,apple
784,126379095004160001,che palle sto cacchio di #WP7 di merda con un #Whatsapp che funziona di cacca per colpa del sistema di #notifica! @apple send me an #iphone,irrelevant,apple
785,126373281099026432,"Twitter intègré dans ios5, mais le correcteur français ne connaît pas ce mot et propose titrer... Peut mieux faire comme intégration @Apple",irrelevant,apple
786,126362562865528832,@LennyDubz you do know that @apple is not the company. and why u blasting me on #twitter???,irrelevant,apple
787,126355573586399232,Kan @Samsung och @Apple sluta slåss om kunderna i rättssalen och med världens bästa produkter istället så blir det mycket bättre!,irrelevant,apple
788,126352049070809089,"Y @Apple? ""@BlackberryVzla: RIM anuncia más de 150 millones de dispositivos Vendidos, 1 Billón de Apps Descargadas ymás http://t.co/5IFKXvg4",irrelevant,apple
789,126346705292640257,Wat een belachelijke prijzen KPN-prijzen iPhone 4S duiken op http://t.co/ep9kZUPb via @iPhoneclub @kpn @iphone @apple,irrelevant,apple
790,126346563147673600,Fullscreen überall nur der #AppStore hat keine Option dafür. Warum? @apple,irrelevant,apple
791,126346004688674816,Love how  @rogersbiz tell u they're not allowed to sell the 4s for $ more than @Apple but yet want $100 more for the 64G,irrelevant,apple
792,126342441057001472,Me acabo de convertir en un #fanboy de @apple. El ipad2 con el cristal roto y me lo cambian aunque no lo cubre la garantía. Increíble!,irrelevant,apple
793,126319126913363968,Apple vende 4 millones de iPhone 4S en tres días http://t.co/FH5T5Mi6 #turismo #martesviajero @apple,irrelevant,apple
794,126313259572793345,Mooi verhaal over @Dropbox en hoe zij een geweldig aanbod van @apple Steve Jobs hebben geweigerd in het verleden. http://t.co/eARoBIne!,irrelevant,apple
795,126310736577298432,@imightbewrong @apple @inthequeencity #teamapple,irrelevant,apple
796,126304243144597505,Verzoek aan @apple voor iphone: koppel agenda aan bellen. Zo kun je in afspraak opgeslagen telnummer meteen aantikken en bellen. #thnx,irrelevant,apple
797,126303928039116800,cc @apple http://t.co/8TnodVS8,irrelevant,apple
798,126270990459219968,"So ya my ITunes is in Japanese???
@apple
#lostasamothafucka",irrelevant,apple
799,126264035007143936,@Apple -Handy: @iPhone -4S-Besitzer schimpfen über Netzprobleme -  http://t.co/abHuRvyc,irrelevant,apple
800,126263600548556800,@Apple erneut im Fadenkreuz - Umweltverschmutzung? @Apple -Zulieferer muss Produktion stoppen  http://t.co/aH9KgrLY,irrelevant,apple
801,126215978341236736,@GuySie Heb je gisteren Tros Radar gezien over Apple. Garantie werd niet nagekomen door @Apple en devices zeer snel kapot.,irrelevant,apple
802,126195701704163328,@Notre4Dame @apple haha no fuck that its still took sux and a half hours and i have to be up at 7,irrelevant,apple
803,126186608113356800,RT @aranzibia: Las aplicaciones más populares para iPhone (vía AppleWeblog) http://t.co/m68Tzn1K #iphone @apple,irrelevant,apple
804,126175729024122880,Las aplicaciones más populares para iPhone (vía AppleWeblog) http://t.co/m68Tzn1K #iphone @apple,irrelevant,apple
805,126173465253384193,#iOS5 op iPad 2 geïnstalleerd. Tijdrovend en bepaald niet probleemloos. @Apple gaat meer en meer de #Windows kant op. ;-(,irrelevant,apple
806,126164921485492224,"@Twitter CEO @DickC on @Apple, Privacy, Free Speech and @Google; Far From IPO http://t.co/ztq9Sx7x",irrelevant,apple
807,126149195957673984,@Karofsky @Apple  how's that pear coming? oops i mmeant apple!,irrelevant,apple
808,126138637652992001,"Por cierto @Apple, me sigue gustando mas MobileMe que iCloud. La sincronización de mis ordenadores, la gestión de carpetas... nada que ver.",irrelevant,apple
809,126097345124368385,"Welp. RT @Tree @Apple you didn't fall too far from me, huh? RT @NikkiNotNiki Nia Long's mom is gorgeous..",irrelevant,apple
810,126054568273518592,"@Apple Mooi systeem hoor dat films huren, t zou alleen leuker zijn als je ze ook werkelijk kan bekijken!!! #NAAIDOZEN http://t.co/Qg0RYdVX",irrelevant,apple
811,126042611709521921,"@Apple podría lanzar un #iPad Mini en el 2012, según los últimos rumores. http://t.co/3mkPJTFX",irrelevant,apple
812,126022958710915072,"http://t.co/k8RQwXty 
para que descargues apps para tu dispositivo #iOS de @Apple.",irrelevant,apple
813,126022708524888064,"Por fin Adobe para #iOS, al parecer @Apple se reconcilia en esta nueva gestión.",irrelevant,apple
814,126005063595466753,Lekkere garantie volgens #radar bij @apple. #Ned1,irrelevant,apple
815,126001383869644800,RT @IsmaelLaRosa: En la tienda de @Apple WoooooW Que legado dejaste #SteveJobs iAdmire U. Está Repletoooo iFull LOL,irrelevant,apple
816,126000885485678592,En la tienda de @Apple WoooooW Que legado dejaste #SteveJobs iAdmire U. Está Repletoooo iFull LOL,irrelevant,apple
817,125998496535937024,"querida @apple, até quando o steve vai ficar na sua pagina inicial?",irrelevant,apple
818,125996653990772737,"@MissHell23 Umm, pretty sure I typed @Apple, not you, but okies, why'd you do it, then? *grin*",irrelevant,apple
819,125993886249267200,Contra todo pronóstico @Samsung podría ser el fabricante del #chipA6 para @Apple http://t.co/6utPqa5w,irrelevant,apple
820,125990804488601600,Descuentos y offertas para applicaciones de @apple http://t.co/8VNd57qk #mobil,irrelevant,apple
821,125982640263274496,"#MobileMe, #iCloud, #AppleID... cómo sobrevivir a la transición de las cuentas de @Apple http://t.co/3lMPiCjK",irrelevant,apple
822,125970459404673026,"RT @mpastrana: RT @apple no pasa nada, todo esta bien, no pasa nada, todo esta en orden http://t.co/zwECWhD",irrelevant,apple
823,125967413299773440,Asi o mas mala la #version5.0 de @apple...,irrelevant,apple
824,125967315488608257,@macworld_brasil vcs conseguiram fazer funcionar o find my Mac? O meu sempre pede para reportar o erro a @Apple !,irrelevant,apple
825,125965369532878849,&gt; 4 mln iPhones verkocht in eerste weekend: http://t.co/1pPZz1oX (via @apple),irrelevant,apple
826,125965364667486209,&gt; 4 mln iPhones verkocht in eerste weekend: http://t.co/OP26muCr (via @apple),irrelevant,apple
827,125959699089719297,"Curso de DJ na @apple em breve, informaçoes 30114020 ou 91287199
msn: dj_sandrocosta@hotmail.com
@djtetekerbes",irrelevant,apple
828,125959482588143616,@dgosset @lolopb oh putain j'ai vidé mon spam il y a peu Le mail de applecert@apple.com est dans ce qu'il reste,irrelevant,apple
829,125957826500771840,RT @BikerVox: http://t.co/EVItL2eO @KentStoffels @MArioMUssolini @iOS_Notch @Apple,irrelevant,apple
830,125957742698561537,http://t.co/EVItL2eO @KentStoffels @MArioMUssolini @iOS_Notch @Apple,irrelevant,apple
831,125948329694724097,¿Quién dijo crisis? @Apple ha vendido 4 millones de unidades del #iPhone4S en sólo tres días,irrelevant,apple
832,125930962545672192,Resultado de ventas de @apple 4millones de #iPhone4s vendidos,irrelevant,apple
833,125928640394432513,@hervepierre mdr! ouais une mauvaise expérience avec les vendeurs @Apple store m'a fait hair l'iphone ;),irrelevant,apple
834,125910538550124545,"bagi yg acc USnya di disabled sama apple,email aja itunes store supportnya minta di re enabled lagi
iTunesStoreSupport@apple.com",irrelevant,apple
835,125857117407166464,"#epicfail @apple bij upgraden naar IOS5 instellingen kwijt en ebooks verloren. het kost me dus geld zo'n upgrade, WAARDELOOS!",irrelevant,apple
836,125827656238379008,"Hey @apple , je sais que tu es encore un peu remué, mais tu pourrais ajouter le verbe avoir à ton dictionnaire ?",irrelevant,apple
837,125826633713201152,@chachasikes @iphone @apple on the iphone4s???,irrelevant,apple
838,125724424774221826,Como puedo checar mi correo si tengo cuenta @apple.com?? :S osea no q onda con eso!! jajaja,irrelevant,apple
839,125707107495452673,RT @Leahjanell: This Moment w/ @Shyah & @DianiGroves is brought to you by @NBA @Apple @Riesling oh and http://t.co/Dp4XiDs2,irrelevant,apple
840,125705666592641024,This Moment w/ @Shyah & @DianiGroves is brought to you by @NBA @Apple @Riesling oh and http://t.co/tmQ50JRU,irrelevant,apple
841,125705646942330880,Partner with @apple. I&#39;d pay $50 for aniBulb. &quot;@washingtonpost: Would you pay $25 for this lightbulb? http://t.co/zGFsehAO&quot;,irrelevant,apple
842,125695680135172096,@chefreggie06 @rolandsmartin @Apple get ready Tampa Bay the Martin's are coming to town! Bring it on Buccaneers!,irrelevant,apple
843,125695094836826112,@heidiknyc @apple @Badog420 Cute dinner when ur back from shanghai xx,irrelevant,apple
844,125653144993660928,@apple - dette blir for dumt. http://t.co/zqKMkq91,irrelevant,apple
845,125650076759638016,ninguem desliga o 3g do celular -.- @giuchavez: Olha aqui @apple: na proxima atualizaçao eu quero um atalho pra ligar/desligar a 3g Ok ...,irrelevant,apple
846,125602732278169601,Quiero migrar @Apple!,irrelevant,apple
847,125590191502131200,@apple pratet om en versjon av iPod touch til barn. De ombestemte seg da tittelen nærmet seg #iTouch Kids.,irrelevant,apple
848,125568051277086721,"Olha aqui @apple: na proxima atualizaçao eu quero um atalho pra ligar/desligar a 3g Ok ? Aff fazem tudo pela metade !!! Steve,da um jeito ai",irrelevant,apple
849,125542968844226560,interesante por decirlo menos sabes que la cámara del #iphone4s le pertenece a #sony ... mmm ojalá ande bien y no sea mala jugada de @apple,irrelevant,apple
850,125542941287649280,"Oja, ik ben gelijk al mijn apps kwijt bedankt @apple .",irrelevant,apple
851,125534067495141376,#Deal & #Schnäppchen Update: [iPad] iPad 1. Generation generalüberholt ab 389  @Apple - http://t.co/xDtdZurD,irrelevant,apple
852,125526544377577472,@ChArEnCe RaMoS @apple jane @heiMachO @tintin_Julielmo new followers..:) na follow back ko na po kayo..:),irrelevant,apple
853,125521498055254016,[iPad] iPad 1. Generation generalüberholt ab 389  @Apple: Der Tablet von Apple bleibt weiterhin recht preisstab... http://t.co/h8ANhAVu,irrelevant,apple
854,125521344342392832,Kan @Apple de #tekstaanvulling op #iphone en #ipad niet omdraaien? #eigenteksteerst #weetapplehetaltijdbeter,irrelevant,apple
855,125516954407677952,[iPad] iPad 1. Generation generalüberholt ab 389  @Apple http://t.co/tOv1xKQ8,irrelevant,apple
856,125495075504537600,Gostaria de deixar aqui registrado meu agradecimento a @apple por preservar meu sono. As notificações do iOS5 não apitam na madrugada ;-),irrelevant,apple
857,125485687339352064,@Le_M_Poireau Mais moi je voudrais pas que @apple donne mon fichier @LaLibreBe. Marre d'être spammée par les journaux désespérés.,irrelevant,apple
858,125409044222586880,I guess I should go @hublot @apple and @ZegnaOfficial shopping next week. Birthdays only come once a year! Lol,irrelevant,apple
859,125406418777018368,ASSISTINDO O FILME CHAPA!! PIRATAS DA INFORMÁTICA  ESSE FILME E FODA VIVA @APPLE,irrelevant,apple
860,125405429583970305,Un abrazo a tod@s desde el @Apple Store en #NewYork. Es un honor sumarse a la gente que honra la memora y el #genio de #SteveJobs.,irrelevant,apple
861,125361267555835905,New Arrivals and 70 percent off Clearance of Matching G http://t.co/qQcwyl4b@Lds @Scriptures @Apple @E @Book,irrelevant,apple
862,125353260520443904,Today very cheap for Patio Furniture San Anton http://t.co/Sd3i1bjm@Plastic @Apple @Bags,irrelevant,apple
863,125352405482217473,Causando na loja da @apple,irrelevant,apple
864,125339193802100736,Find more the best Angel Christmas Tree O http://t.co/d5G1rY5d@Starfrit @Apple @Peeler,irrelevant,apple
865,125336882862231552,Find more the best Maytag Washer Control Board deal.Check pric http://t.co/SNdkAg3e@Best @Apple @Peeler,irrelevant,apple
866,125333140414808065,Find more the best Cyst On Knee deal.Check price of best Cyst On Knee and offers now. http://t.co/qzYnNuvI@Automatic @Apple,irrelevant,apple
867,125325092841467904,Do not check other site for Uhmw Conveyor.Now you go best site of Uhmw Conveyor. http://t.co/8RMV5D2q@9 @Pin @Cable @Apple,irrelevant,apple
868,125321769203666944,Do not check other site for Ed Hardy Black Long Sl http://t.co/hengQGqp@Unlocked @Apple @Touch @Phones,irrelevant,apple
869,125305753903964161,Esperaba mas de &quot;IOS 5&quot; @Apple,irrelevant,apple
870,125301831286013952,Hello you are find Mesh Jacket Motorcycle? Our site have more Mesh http://t.co/tYg4Ualc@Ace @Hardware @Apple @Pee,irrelevant,apple
871,125275735815491584,to reiniciando meu computador. ó as idéia @apple,irrelevant,apple
872,125228207002759168,Buy more products of Hemp Jewelry Instructions now.Free ship http://t.co/928bPS4t@Lehmans @Apple @Peeler,irrelevant,apple
873,125219664488960000,@rogriffo VC Viu ontem A @Apple Estava dando IPhone 3 No Site dos estados Unidos,irrelevant,apple
874,125209676416679936,Sabias que.... RT @MkDirecto Los usuarios del #iPad desayunan y cenan con la #tableta de @Apple: http://t.co/eYXCQQmK,irrelevant,apple
875,125206785584922624,Today very cheap for Hemp For Fuel.And Free shipping for Hemp For Fuel too. http://t.co/8gyJLbMW@Farberware @Apple @Peeler,irrelevant,apple
876,125184213342367744,Discount Hemp Knots today.Cheap price too.Save money for best Hemp Knots. http://t.co/9H3jopLq@Avanti @Apple @Peeler,irrelevant,apple
877,125082707389718529,Today very cheap for 2198597 Icemaker.And Free shipping for 2198597 Icemaker too. http://t.co/6CLkWAiO@French @Apple @Peeler,irrelevant,apple
878,126534201880219648,RT @spacecanard Today's the Day. ICS &lt;3 #android #google #samsung,positive,google
879,126534020367519744,"The new Nexus looks good! UI feel a bit confusing but I guess Android users are ok with that! Now, try it :) #Google #android #nexusprime",positive,google
880,126533948925952000,Very nice trivia game by #Google. Helps you use their search better http://t.co/ikN087ZE,positive,google
881,126533885109600256,Very nice trivia game by #Google. Helps you use their search better http://t.co/c5Tu3dZK #fb,positive,google
882,126533562781544448,Cant build a website. Get a #Google website #Free ! http://t.co/7qUy4uOU,positive,google
883,126533349727666176,#Android ICS is looking pretty good. Not quite sure if its worth the 4.0 numbering leap. #google,positive,google
884,126533268119109632,@Tita_Ramos #Google it =),positive,google
885,126533166352699392,RT @p1j Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar!   http://t.co/MTu7tGx7   #android #google #nexus #BigMAMA,positive,google
886,126532897715929088,"Me too RT @MohamedG: Exciting day, It's Ice cream Sandwich day ;) #Google #Android",positive,google
887,126531552367751169,WOW the new #Google #Nexus is just beautiful. totally gonna boost google's market share in the smart phone market.,positive,google
888,126531180907601920,"hahaha integrated data usage manager... in sucha brilliant way, sleek design, superb and I'm only watching videos LOL #Google",positive,google
889,126530945976238080,I fancy an Ice Cream Sandwich #google #android. Wonder it will works on my HTC Desire?,positive,google
890,126530924576907264,"Google Ice Cream Sandwich - sounds yummy!  What do you think? http://t.co/gMsgXcq8
#google #Android #ice cream sandwich",positive,google
891,126530189579649024,"Exciting day, It's Ice cream Sandwich day ;) #Google #Android",positive,google
892,126530027939569665,Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar!   http://t.co/mSWX6Eo6   #android #google #nexus #BigMAMA,positive,google
893,126529770778411008,@Bla1ze I was referring to #Google & #Icecreamsandwich. It looks amazing. What imo android was missing. I ... http://t.co/rE4nLZgI,positive,google
894,126528982807089152,http://t.co/QV4m1Un9 Forget the phone.. Nice UI. Liking the Scroll Feature #android #google #nexus,positive,google
895,126528804192653312,#Google has finally unveiled the much awaited #Android OS Ice Cream Sandwich & it sure looks good! http://t.co/sNL38EM1,positive,google
896,126528264117293056,#google Finally!! All searches for logged in users will be on https! http://t.co/RaUeRrtF,positive,google
897,126526219587039233,#RIM should really take an in debt look at #Google's strategy... They released the #NDK for #Icecreamsandwich 3 HOURS after release. #ics,positive,google
898,126525469897146368,RT @vattam: Man! I've fallen in love with Galaxy Nexus! #google #samsung #galaxynexus #android,positive,google
899,126524301259194368,"RT @Assim99: Dear #Google, I want the Galaxy Nexus NOW. Please send it to me by email or something - I know you have the technology",positive,google
900,126523530903953408,Sorry #Apple #Google and #Samsung just made you look bad. #Android is king,positive,google
901,126522990585315328,#Facebook power users 'have gone to #Google+ and #Twitter' - Telegraph http://t.co/vwCiOv1f Who are they? #socialmedia,positive,google
902,126522810821644288,"Not impressed much with the new Android update. But good signs: a readable font, emphasis on design, and less nerdiness. #google",positive,google
903,126522714713370624,"Video: #Google wallet, see the wow effect http://t.co/mcW78VtG",positive,google
904,126522621251682304,When I'm about to tweet something and I cant remember how to spell I go straight to #Google,positive,google
905,126522262768726016,"Dear #Google, I want the Galaxy Nexus NOW. Please send it to me by email or something - I know you have the technology",positive,google
906,126521286053724160,#GOOGLE #ANDROID 4.0 out ;-) Available with #SAMSUNG nexus!,positive,google
907,126520029410885632,"Maybe not the most efficient way to browse, but fun: #Google releases an Infinite Digital Bookcase http://t.co/X1qzeX7f by @MeghanKel",positive,google
908,126519483752914944,@jowyang it's difficult to pass up #google+ considering the social seo benefits of google+ vs facebook,positive,google
909,126519329025040384,Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/BZNy74Nn,positive,google
910,126519123772588032,"I agree with @wellis68 that the ""Hangouts"" on #Google+ are friggin' awesome!",positive,google
911,126518882939838464,#google #galaxynexus #icecream great,positive,google
912,126516779886456832,Google Earth Helps Locate Salmonella Hotspots http://t.co/mcz9RSDf #google,positive,google
913,126515760855134208,#samsung galaxy nexus = orbital laser. #apple iphone 4s = wooden stick #google,positive,google
914,126513620686352384,Ice Cream Sandwich u r really delicious Can ditch iPhone for u that's for sure. #Google launches #Android4 aka #IceCreamSandwich :),positive,google
915,126513526385819648,#google+ (: lovin it,positive,google
916,126513425043030016,"""Samsung and Google have closely collaborated to push the mobile experience forward. We are pleased to ... http://t.co/ecT8fYIA #Google+",positive,google
917,126512728297844736,RT @RoycinD: FINALLY ! Power + Volume = Screenshot. No more rooting required! #Google #ICS #galaxynexus,positive,google
918,126512631937904640,I want the new #google #galaxynexus. Android 4.0 is going to be the fucks,positive,google
